SeqID,observed,mean.simulated,lowCI,uppCI,Sign
8f1572dd5d96c75483acf60105a05cb65607bbb0,12.5,12.40042172072366,8.08080808080808,17.021276595744677,None
ee1d2fb66cffb94f72924a41236a6602fff08cbe,7.398601398601399,12.968033000362713,8.601626016260163,17.358715846994325,Specialist
48cec64ab94a0527df1b0e9f628a1c62a517bfa2,5.4293785310734455,11.311580489472238,7.330362164954371,15.754098360655739,Specialist
3c370d8a0afba1feaadfc20391fbfb34b91abde3,1.7999999999999998,2.7507350735073506,1.7999999999999998,3,None
306f6025431129bd286c2185df56583e244b2bde,8.90909090909091,7.8790466151523395,4.8999999999999995,10.88888888888889,None
558996fb467ebc02f43e43603faa49230407b22c,1,1,1,1,None
7547ea6b5f7b952764ac3d9c9a9d757c52aa07c4,25.201403508771932,20.892418146513346,15.08875876600115,26.660727542687454,None
4958cbd5319d71a3bcfa2f857520a3d39232b819,15.738528769118718,18.182913539179385,12.809128630705393,23.668127053669224,None
8f93968a5cb6f7b813a881a824d2f4bac51b97dc,2,4.72031598764272,2.571428571428571,6,Specialist
61d78d37a8e63ccc17a40e1dcf26ac6b7d9f70f1,3.763919821826281,17.594929328529986,12.335766423357663,23.02452316076294,Specialist
c93d7d16e78642e3e470dd6ad4110e375a812168,2.166840203344154,20.825727272333218,15.003392705682783,26.441945468347686,Specialist
8b63ef8102d0e720fbce0bf9238fb1bf0a8fbcaa,3.5999999999999996,4.695221280369795,2.571428571428571,6,None
79ebb6a2ab4d416179fe1b22e47f1250baf9d3e9,6.939068100358423,18.950547757430904,13.40952380952381,24.467614533965243,Specialist
63d029c2dfc4af2df2c444bddb25746e13053662,16.77062242537103,28.268718783639308,21.95202338490326,34.47649345296039,Specialist
478503f9f336cdf778d0bb74228d18bfe41663a4,9.74184120798831,19.552597318288914,14.004622828152238,25.157232704402514,Specialist
0cae950d432abb77a0dd610924e8b2a8acd5d866,4,3.484988498849885,2,4,None
238423c98e1c1c268f069905e5681c6d7fea018f,1,1,1,1,None
35ba099b1f1237cf175b6bfb5d282917d0b48fb5,1,1,1,1,None
3c540a28eae1628bff6feb5bf65cc0dc0a4d691a,2,1.9293929392939293,1,2,None
6f9326eb80e7a3ddb87c7720eb5fac5c35b89de0,7.84,10.822515087663298,6.758620689655173,15.076923076923078,None
bf32c5ed8e754892f63ce4ed01796985f886765f,7,5.2137903202534,3.266666666666667,7,None
